instance,trial,seed,best_makespan,best_iter,gap_%,time_s
ta52,1,1000,3093,82,12.227866473149492,1407.98
ta52,2,1001,3112,92,12.917271407837445,1399.0
ta52,3,1002,3134,99,13.715529753265603,1399.7
