instance,trial,seed,best_makespan,best_iter,gap_%,time_s
ta52,1,1000,4158,97,50.87082728592163,84.52
ta52,2,1001,3917,99,42.126269956458636,87.8
ta52,3,1002,4119,88,49.45573294629899,84.28
ta52,4,1003,3962,98,43.75907111756168,87.27
ta52,5,1004,3989,71,44.73875181422351,85.98
ta52,6,1005,4104,100,48.91146589259797,85.72
ta52,7,1006,3863,97,40.16690856313498,86.9
ta52,8,1007,3986,71,44.62989840348331,84.25
ta52,9,1008,4054,100,47.09724238026125,84.78
ta52,10,1009,4134,93,50.0,84.72
