instance,trial,seed,best_makespan,best_iter,gap_%,time_s
ta42,1,1000,3110,96,60.39195461578133,55.99
ta42,2,1001,3037,98,56.62712738525013,55.46
ta42,3,1002,3142,97,62.04228984012377,54.53
ta42,4,1003,3019,99,55.6988138215575,56.07
ta42,5,1004,3108,94,60.288808664259925,55.22
ta42,6,1005,3168,84,63.38318720990201,55.9
ta42,7,1006,3248,99,67.50902527075812,55.39
ta42,8,1007,3009,65,55.18308406395049,55.22
ta42,9,1008,3097,100,59.721505930892214,55.86
ta42,10,1009,3035,98,56.52398143372873,55.26
