instance,trial,seed,best_makespan,best_iter,gap_%,time_s
ta72,1,1000,7306,100,41.015248021617445,758.23
ta72,2,1001,7461,98,44.00694846554719,739.9
ta72,3,1002,7474,99,44.257865276973554,759.48
