instance,trial,seed,best_makespan,best_iter,gap_%,time_s
ta42,1,1000,2367,97,22.073233625580198,180.76
ta42,2,1001,2358,92,21.609076843733884,181.41
ta42,3,1002,2416,92,24.600309437854563,178.74
