instance,trial,seed,best_makespan,best_iter,gap_%,time_s
ta72,1,1000,5955,98,14.939200926462073,4217.04
ta72,2,1001,5859,95,13.086276780544296,4230.34
ta72,3,1002,5846,96,12.835359969117931,4220.51
